frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
340,4.1691933,5.1459537,4.6021075,-614549.1220833645,3.225986485160302,2.6933513031769496
350,4.816731,5.148756,5.3357267,-615063.4970833645,3.4882601227520387,2.624823494668309
360,4.588814,5.3985286,4.6563153,-615522.1220833645,3.2491168795540846,2.665293311694436
370,4.525344,5.276427,4.847899,-615905.7470833645,3.2079684919652838,2.645401795125631
380,4.888279,5.598591,5.544643,-613615.8720833645,3.1602190014403093,2.60778867757955
390,4.389079,5.348481,4.7232423,-613790.1220833645,2.944954010783547,2.6568166140067357
400,4.633126,4.840248,4.8372784,-614572.2470833645,3.0920921801406815,2.5816976068736546
410,4.502533,5.39278,4.6139483,-615975.9970833645,3.00666996851981,2.6535711064225804
420,4.768745,5.87494,4.1194143,-616444.4970833645,2.842483289923823,2.6450568415375018
430,4.8198056,5.3622108,4.3515534,-613895.8720833645,2.9638821203541372,2.657322634646713
440,4.7614837,4.957987,4.7458916,-614610.6220833645,2.875321931851476,2.695048864065039
450,4.3360257,5.8325367,4.5531917,-615553.4970833645,3.28651476176832,2.6249029606859278
460,4.344113,5.416057,4.257149,-616472.2470833645,3.1918177302061177,2.656544216541426
470,4.1766467,5.545205,4.520761,-616383.6220833645,3.089037212911235,2.8691975082716867
480,4.764976,5.809338,4.8384094,-614714.2470833645,3.197829071991785,2.7595420498327217
490,4.438239,4.7595387,4.279177,-616686.4970833645,3.1535162789980036,2.4820336381222874
500,4.4651856,4.8133035,4.9571524,-616478.4970833645,3.007309013891906,2.437690834859101
510,4.4348063,5.418723,4.0898676,-614496.9970833645,3.264138392798845,2.5355341596983836
520,4.5803313,5.5322566,5.029547,-614726.2470833645,3.0607345030600817,2.6891855396682276
530,3.9735308,4.7870326,4.400094,-614966.2470833645,3.1215547429400274,2.3966416546990112
540,4.1828084,5.6397357,4.807298,-615947.3720833645,3.2128952778144777,2.569572048907889
550,4.765072,5.075605,4.9739704,-615636.2470833645,3.135559769726239,2.6183089547702236
560,4.1230483,5.5892377,4.3692455,-615662.2470833645,3.0242451137820296,2.2822670211518443
570,3.961715,5.50547,4.392606,-615577.7470833645,3.013476413376199,2.550798093775207
580,4.217356,5.2463994,4.4704804,-614719.3720833645,2.7729908423500986,2.4596194814553853
590,5.0716777,5.2096033,5.158514,-615478.9970833645,3.077532826640873,2.6176566058001094
600,3.9400513,5.4385033,4.0732546,-614371.2470833645,2.91704604460808,2.5122722460110745
610,4.2164307,5.8418617,4.7375574,-615665.4970833645,3.2240573643572596,1.9609927950501818
620,4.5919785,5.617566,4.504417,-615173.2470833645,4.011583959939863,1.8504114308020354
630,4.566449,5.5980525,5.4929314,-615046.8720833645,3.5846504612505727,1.8031782397940825
640,4.466019,6.0383177,4.732717,-615659.7470833645,3.9440592672428365,2.0351860500356787
650,4.4346333,5.9395685,4.576278,-615201.4970833645,4.315967929960466,1.882060911889608
660,4.5587583,5.4598994,4.20923,-614698.2470833645,4.72609289881198,1.935177852813121
670,3.6776924,5.565271,5.09427,-615639.2470833645,4.419377342128386,2.0408297007269116
680,4.153842,5.530738,4.675807,-615122.9970833645,3.378593042428047,2.185723400185731
690,4.4980817,5.8707194,4.422838,-615858.9970833645,4.164754126382176,1.907832618931756
700,4.8917913,5.643386,4.853948,-614973.2470833645,3.919347406600889,1.8016930758940677
710,4.041137,5.2917747,5.0185933,-616196.8720833645,4.263563698091965,2.120640226802671
720,4.676344,5.7946153,5.1163177,-614795.1220833645,3.9168278833484296,1.4723062932862414
730,4.8188653,5.876966,4.86831,-615655.8720833645,3.885369514723991,1.8982842421342876
740,4.236154,5.5219536,4.551705,-615489.2470833645,3.536838694700211,2.0299379047526496
750,4.20235,5.8112545,4.6694665,-614949.2470833645,4.2142202258646995,1.8652208807624555
760,4.810652,6.230229,4.91463,-614319.2470833645,3.848763763652034,2.1250442634705244
770,4.586536,5.6931806,4.5339017,-614655.2470833645,4.0167679880071345,2.128322351983389
780,4.7620077,6.56509,5.1246047,-614867.7470833645,4.172083941145969,2.1297245571678425
790,4.5030956,5.665009,4.953954,-616305.2470833645,3.693178098999086,1.8818216578628228
800,4.9661517,6.854685,5.2525373,-616784.2470833645,3.9501170233762117,2.0092494788645903
810,3.846036,5.726027,4.5088625,-615779.4970833645,3.998753320591279,1.751927963661995
820,4.4805803,5.94861,4.5785584,-614649.1220833645,4.018881091168158,2.0148941163448986
830,4.5575385,6.4815016,4.5891027,-615800.8720833645,4.224960284717148,2.3866909206489257
840,5.015503,6.4495273,4.846367,-614556.7470833645,3.920645333318727,1.9297468751292546
850,4.1078825,5.6135783,4.120037,-615716.7470833645,4.023761213125068,2.0774060675118853
860,4.7208633,6.137191,4.210829,-615589.1220833645,3.8928585046577475,1.7565617376995433
870,6.1636553,9.119816,5.0063357,-613611.4970833645,4.0181056091174625,2.89093161168347
880,6.6763372,9.458454,4.917114,-615951.4970833645,3.779463994938679,2.802977620347169
890,6.24179,7.987885,5.0575438,-616411.2470833645,3.169917514446099,1.833035347963897
900,4.6965685,6.173647,4.937589,-616595.7470833645,3.739294094357647,1.9506530904105799
910,4.4048223,6.358798,4.741555,-616083.4970833645,4.0817163394872225,2.0239604085327327
920,4.429426,5.984318,4.3497877,-614509.7470833645,4.149221187080284,2.0033188453055497
930,3.749494,5.2612906,4.365182,-614436.9970833645,4.302276491306906,2.453456682689821
940,4.233681,6.04982,4.559706,-616003.6220833645,4.340799921436056,2.2609746744487893
950,4.3694043,5.9026217,4.1436505,-614560.9970833645,4.594519702771811,2.4394718125673758
960,4.254493,5.9880543,4.0773873,-617442.7470833645,4.189865168085819,2.520878791394392
970,4.2325773,5.919372,4.0156145,-615656.4970833645,4.429765330024513,2.1805488942074343
980,4.299918,6.2401075,5.109185,-615643.2470833645,4.6892249756252085,2.3433045301166806
990,4.733086,5.7426653,4.3671165,-615713.8720833645,4.197386660201548,2.404920428743963
