frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
480,1.7890437,4.77239,3.526219,-616036.8720833645,3.984282925977913,2.282944849446228
490,1.9813737,4.0038624,3.349738,-616035.7470833645,3.74280460835414,2.0043904340411003
500,2.0867488,3.8584297,4.4038267,-616013.9970833645,3.8203255231284254,1.867507717657878
510,1.6919928,3.5006802,2.8453352,-615518.9970833645,4.099136694160463,1.940897200606223
520,2.0041678,4.254721,3.694784,-614925.7470833645,3.6531154493849143,2.2602851278103824
530,2.1157098,3.7570813,3.7790952,-616086.7470833645,4.165379262415859,2.280007872960688
540,2.088621,4.6977015,3.6192918,-615806.7470833645,4.000633845230397,2.084550928734934
550,2.7618825,4.2209125,2.3234105,-615311.6220833645,3.454963452627609,2.5210615259360054
560,2.3749485,5.5743613,3.355795,-615912.4970833645,4.416137879428231,1.9888436979620558
570,2.0078156,4.6551714,3.5210764,-615453.8720833645,3.9482246910333183,1.8115943228585532
580,3.8751037,7.5051103,2.9546478,-614031.7470833645,4.0582401129366685,2.188692511576641
590,3.829129,8.281598,3.0515404,-615513.9970833645,3.9151962652167622,2.597608074917669
600,3.8947337,7.7359977,4.1899576,-614294.1220833645,4.39590461861137,2.2800485985954086
610,3.545882,6.321577,3.1457653,-615294.7470833645,4.276885542048764,2.147931280950282
620,2.3458276,4.3654675,3.0816672,-615562.3720833645,4.21671698167178,1.5221485919769016
630,1.8313073,4.0279436,3.1884296,-614204.9970833645,4.36826257359593,2.5106285333075538
640,2.0468414,3.3789,4.1232557,-616764.8720833645,4.515589693598245,2.2733415827437837
650,1.9839215,3.6258616,2.6863644,-615331.9970833645,3.591899878040209,1.760070527900674
660,3.817374,6.6826982,3.69989,-615895.2470833645,4.32442906641332,1.7138907018097014
670,2.0378206,4.0643005,3.6383507,-615536.9970833645,4.201833837961225,1.9514942764887055
680,1.9741806,4.215692,3.810849,-615413.9970833645,4.434660414448594,1.8845022500745399
690,2.0772822,4.497118,3.2681894,-614829.7470833645,4.421026322034918,2.1746688840486823
700,1.8673005,4.171318,3.5040376,-616700.9970833645,5.210077131390479,2.1288179751208625
710,1.8890307,4.2359824,3.2689972,-616184.8720833645,4.758659570185101,2.136979876042292
720,2.233008,4.661609,3.4406443,-615995.4970833645,4.126146592794076,1.9545669907067158
730,1.9210361,4.151914,3.2460082,-615920.9970833645,4.390447381093666,2.3723258434539756
740,1.8671697,3.5385747,3.830801,-616169.4970833645,4.677311269709103,2.4421616357829024
750,1.8778503,4.247767,2.709367,-614529.7470833645,4.939919861657369,2.4199508983307942
760,2.1058567,4.1607165,3.674217,-614472.2470833645,4.989841230716622,2.23175354628854
770,1.9458514,4.060989,3.543363,-614064.6220833645,4.8442897508738,2.3399400203856815
780,1.9909616,4.1637964,4.148959,-616186.7470833645,5.188500426172832,2.301917155907311
790,1.8194529,4.344066,3.2162237,-616960.3720833645,5.414918197409376,2.283293282155289
800,2.0345206,4.1666517,3.0729096,-617524.2470833645,5.213451190680754,2.4975433318853293
810,2.0742161,4.0907845,3.3477015,-615813.3720833645,5.528316825919987,2.400416099492311
820,1.8396397,3.7699614,3.8203332,-617109.4970833645,5.2416479126688404,2.137931635737004
830,1.8062361,4.478225,3.5311108,-616573.2470833645,5.038366142785155,2.515130802550671
840,1.9639602,3.8942342,3.626546,-615422.8720833645,5.179781096934881,2.3648491303659713
850,2.3525884,4.2001696,4.213387,-614846.4970833645,5.293303385992815,2.16536785459593
860,1.8360273,4.126132,3.5271313,-616233.8720833645,4.239570337488369,2.3330137563713906
870,1.8127365,4.2821946,3.3925657,-615750.4970833645,3.9360493073789558,2.3724389870188487
880,2.0501468,4.577477,3.6296077,-615735.6220833645,3.81500621718586,2.446601879548053
890,2.1306198,3.9013357,3.5874994,-616111.1220833645,4.520637520033111,2.4106359136838624
900,2.014335,4.1138897,3.844269,-615564.3720833645,4.066484936174876,2.388328427815004
910,2.499406,4.6679206,2.5202785,-615337.9970833645,4.2314491485899985,2.2894863695461463
920,1.8478012,3.7849257,4.0502305,-615407.3720833645,4.433456345233914,2.2558929165463724
930,2.6700733,4.029603,2.107851,-616650.6220833645,4.98191480022297,2.134848623542071
940,1.9423006,4.9315147,3.8895626,-615058.6220833645,5.223434224441542,2.105277039205278
950,1.9496949,4.3933926,3.8846362,-615918.9970833645,4.985007469545583,2.5408540797555292
960,1.9309556,3.967792,3.9882708,-615884.2470833645,5.076486516102074,2.2497803620062737
970,1.71508,3.7431273,3.5154552,-615317.4970833645,5.511883124620399,2.28132095528218
980,1.8469099,3.9248753,3.7866178,-615895.7470833645,5.420757353467324,2.1865613053237802
990,2.0490665,4.0224442,3.4279552,-615060.9970833645,5.438461173857437,2.321881852653827
