frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
820,2.1847646,3.7898388,3.0913346,-614792.7092049029,3.3801022092192308,2.6087613495553366
830,2.3379397,4.2332296,3.1438801,-613824.5842049029,3.3070535037327,2.6131398899396343
840,2.3229644,4.1135135,3.5688818,-615311.4592049029,3.3834244654246084,2.619782864086532
850,1.8378109,3.653149,2.7709875,-615729.9592049029,3.353542546540638,2.580490580744433
860,1.9385179,3.9126813,3.17109,-614981.9592049029,3.385659605992124,2.708154509031426
870,2.0449805,4.0890775,3.0996609,-614958.7092049029,3.168813424963508,2.81542689921049
880,2.004732,3.6636145,3.3414211,-615935.7092049029,3.322173499863907,2.526251096749001
890,2.1382942,3.985309,3.2608202,-615392.9592049029,3.5006760985721037,2.9328542039572953
900,2.5454745,4.8982954,2.9979446,-617141.8342049029,3.702139993691868,2.8022666364089415
910,2.1171842,3.9873548,3.3603516,-616269.2092049029,3.894234710908353,2.7011525474680376
920,2.2322617,3.7993796,3.1132112,-616159.0842049029,3.846305185613171,2.075426058112034
930,2.03119,2.3202777,3.9981954,-616116.4592049029,3.835818517027838,1.9334685115388235
940,2.3015423,4.127392,3.4117465,-616314.2092049029,3.6761292281055584,2.7460568863785726
950,1.8541974,4.316791,2.4380727,-616536.2092049029,3.791185932390857,2.7313343237070313
960,2.0520058,3.7825067,2.6932087,-615280.9592049029,3.610053723064337,2.0683644772215746
970,2.0032709,4.2999196,3.042196,-616823.2092049029,3.6998782034293782,2.8545079732225935
980,2.2799242,3.9680347,3.8327723,-616609.7092049029,3.7538103163472214,2.8782622888161327
990,2.0608933,3.5344384,3.799578,-615540.9592049029,3.617117980026874,2.246756777721687
