frames,d_bond1,d_bond2,d_bond3,potential_energy,RMSD_protein,RMSD_ligand
860,2.2921047,4.153226,3.072001,-616505.8342049029,2.7634771635153648,2.453517088854728
870,1.8923926,4.1471505,4.0862308,-614885.7092049029,2.8951157978624815,2.9658327610843807
880,2.0209415,4.1249785,2.4445434,-616464.2092049029,3.273269756248418,2.610381760097785
890,1.8520188,3.8439865,2.9068666,-616409.2092049029,3.4749562513071703,2.5627849023280773
900,2.0900142,3.887104,3.2736478,-614050.0842049029,3.3425151016311543,2.836317650709518
910,1.9959962,3.9855785,3.9149573,-615160.7092049029,3.3562730447955573,2.7090274450075595
920,1.9239787,3.9927447,3.1383173,-615751.3342049029,3.432355435549549,2.7616846882078327
930,1.9660453,3.9077065,2.9907858,-616161.5842049029,3.1893913675055066,2.532211949910366
940,2.0749686,3.9683423,3.5145223,-615499.0842049029,3.2123757120750858,2.688673923527721
950,1.9518827,4.012074,3.6966975,-615898.0842049029,3.557410125969501,2.6214732775627985
960,1.7508239,3.4487362,3.834798,-614809.8342049029,3.4783768462431803,2.6743311450627694
970,1.8625097,3.569515,3.7201822,-616592.2092049029,3.366580087898208,2.8691377834579317
980,2.0294693,3.614643,3.084898,-615399.2092049029,3.817481790680988,2.941799558094679
990,2.5001373,4.1337495,3.9907353,-615038.4592049029,3.6557149867712346,3.043582369103965
